0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,5,4,46,57,47,38,17,45,3,0,0,0,NaN
0,0,0,0,1,12,2,11,16,74,5,0,0,0,0,0,NaN
0,0,0,0,1,0,3,47,20,52,1,3,0,0,0,0,NaN
0,0,0,0,11,1,95,52,0,18,22,5,0,1,0,0,NaN
0,0,0,0,0,13,53,1,36,66,9,0,2,0,0,0,NaN
0,0,0,0,2,26,46,65,90,29,8,3,0,0,0,0,NaN
0,0,0,0,1,0,0,39,26,4,16,3,0,0,0,0,NaN
0,0,0,0,0,18,42,162,25,77,2,0,0,1,0,0,NaN
0,0,0,0,0,3,17,92,43,0,3,4,0,0,0,0,NaN
0,0,0,0,0,36,18,25,53,73,17,1,6,0,0,0,NaN
1,0,0,0,1,0,29,1,18,14,8,0,0,1,0,0,NaN
0,0,0,0,0,0,0,72,43,0,0,1,0,0,0,0,NaN
0,0,0,0,0,0,18,18,13,41,5,0,0,1,1,0,NaN
0,0,0,0,0,16,2,50,22,103,7,5,0,1,0,0,NaN
0,0,0,0,0,7,47,63,86,118,13,15,0,0,0,0,NaN
0,0,0,0,0,12,14,86,56,91,4,0,0,0,0,0,NaN
0,0,0,0,0,23,84,63,121,76,1,0,6,1,0,0,NaN
0,0,0,0,0,10,55,55,109,12,15,0,0,0,0,0,NaN
0,0,0,0,0,6,6,40,69,108,1,0,1,0,1,0,NaN
0,0,0,1,0,4,64,64,21,15,12,5,1,0,0,2,NaN
0,0,0,0,0,32,40,97,25,0,5,7,0,0,0,0,NaN
0,0,0,0,8,41,23,2,48,49,16,1,7,0,0,0,NaN
0,0,0,0,0,0,75,0,17,80,11,2,0,0,0,0,NaN
0,0,0,0,4,6,2,8,60,123,0,0,0,0,0,0,NaN
0,0,0,0,0,22,0,0,78,140,32,13,1,0,0,0,NaN
0,0,0,0,5,1,33,83,78,60,2,2,0,0,0,0,NaN
1,0,0,0,4,39,107,130,26,2,5,3,0,0,0,0,NaN
0,0,0,0,1,21,22,103,75,66,2,6,0,0,0,1,NaN
0,0,0,0,0,0,0,41,51,76,3,24,1,0,0,0,NaN
0,0,0,0,2,2,6,31,47,31,5,25,0,0,0,0,NaN
0,0,0,0,1,11,14,90,24,78,39,2,0,0,0,0,NaN
0,0,0,0,7,18,6,36,75,33,17,2,0,0,0,0,NaN
0,0,0,0,0,1,44,63,58,59,14,22,1,0,0,0,NaN
0,0,0,0,0,0,20,47,36,46,14,0,0,1,0,0,NaN
0,0,0,0,2,0,19,52,38,35,0,0,4,0,0,0,NaN
0,0,0,0,1,27,17,0,75,106,5,9,0,0,0,0,NaN
0,0,0,2,9,0,28,77,122,54,16,3,0,0,0,0,NaN
0,0,0,0,0,5,61,71,7,40,4,3,0,0,0,0,NaN
0,0,0,5,2,0,12,7,49,46,0,2,3,0,0,0,NaN
0,0,0,0,0,4,51,6,53,93,22,7,0,0,0,0,NaN
0,0,0,0,0,41,9,51,34,78,1,0,1,0,0,0,NaN
0,0,0,0,0,0,77,37,59,43,19,1,15,0,0,2,NaN
0,0,0,0,0,54,59,17,56,6,5,1,0,2,0,0,NaN
0,0,0,2,7,4,88,42,142,16,38,4,0,0,0,0,NaN
0,0,0,0,0,6,54,19,100,56,2,11,0,0,0,0,NaN
0,0,0,1,0,8,57,82,33,95,7,0,0,0,0,0,NaN
0,0,0,0,0,5,19,52,62,78,25,1,1,0,0,0,NaN
0,0,0,0,0,13,83,67,67,53,4,0,2,0,0,0,NaN
0,2,0,0,0,15,49,19,74,77,8,19,1,0,0,0,NaN
